SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,TPopulation1Jan,TPopulation1July,TPopulationMale1July,TPopulationFemale1July,PopDensity,PopSexRatio,MedianAgePop,NatChange,NatChangeRT,PopChange,PopGrowthRate,DoublingTime,Births,Births1519,CBR,TFR,NRR,MAC,SRB,Deaths,DeathsMale,DeathsFemale,CDR,LEx,LExMale,LExFemale,LE15,LE15Male,LE15Female,LE65,LE65Male,LE65Female,LE80,LE80Male,LE80Female,InfantDeaths,IMR,LBsurvivingAge1,Under5Deaths,Q5,Q0040,Q0040Male,Q0040Female,Q0060,Q0060Male,Q0060Female,Q1550,Q1550Male,Q1550Female,Q1560,Q1560Male,Q1560Female,NetMigrations,CNMR
1,900,,,,1,1,World,0,World,2,Medium,2023,8008551.995,8045311.448,4042987.696,4002323.752,61.6956,101.016,30.4887,73519.462,9.138,73518.905,0.914,75.8367,134279.612,12694.725,16.69,2.3118,1.0626,28.284,105.6,60760.15,32662.05,28098.1,7.552,73.357,70.7931,75.9881,61.6477,59.1645,64.1756,17.7357,16.2238,19.0877,8.4881,7.6396,9.0902,3589.077,26.7402,131281.794,4864.767,36.1719,80.8253,90.6569,70.3818,172.464,203.1094,140.3472,70.3188,85.3445,54.5172,134.1008,163.8617,103.0988,0,0
1,900,,,,1,1,World,0,World,2,Medium,2024,8082070.9,8118836,4079164.815,4039671.184,62.2594,100.9776,30.7364,73530.654,9.056,73530.199,0.906,76.5063,134484.559,12654.927,16.564,2.3075,1.0621,28.32,105.5,60953.905,32786.443,28167.462,7.508,73.669,71.0942,76.309,61.9306,59.4498,64.4525,17.9222,16.4059,19.2771,8.5891,7.7381,9.1962,3522.605,26.2022,131538.928,4793.163,35.6573,79.6975,89.5706,69.2036,169.3691,199.6907,137.5701,69.0392,83.8194,53.4879,131.3605,160.6228,100.8649,0,0
1,900,,,,1,1,World,0,World,2,Medium,2025,8155601.099,8191988.453,4115098.916,4076889.537,62.8204,100.9372,30.9771,72775.318,8.883,72774.708,0.888,78.0571,134712.128,12618.577,16.444,2.3031,1.0607,28.358,105.4,61936.81,33311.018,28625.792,7.561,73.7893,71.2093,76.4358,62.0592,59.5877,64.5716,18.0117,16.5009,19.362,8.6369,7.7905,9.244,3509.216,26.0571,131778.165,4792.285,35.6247,79.642,89.6656,68.9813,168.3778,198.5799,136.6693,68.6468,83.311,53.2068,130.2816,159.2495,100.0684,0,0
1,900,,,,1,1,World,0,World,2,Medium,2026,8228375.807,8264364.51,4150587.873,4113776.636,63.3754,100.8948,31.2111,71978.115,8.71,71977.405,0.871,79.5806,134907.058,12586.254,16.324,2.2975,1.0595,28.398,105.3,62928.943,33836.988,29091.955,7.614,73.9476,71.3664,76.5967,62.1772,59.7147,64.681,18.0852,16.5793,19.4323,8.6813,7.838,9.2892,3449.392,25.5773,132019.907,4720.149,35.048,78.7839,88.8686,68.0524,166.8303,196.8944,135.2387,68.0612,82.6024,52.7413,129.2093,157.9138,99.2479,0,0
1,900,,,,1,1,World,0,World,2,Medium,2027,8300353.212,8335977.671,4185644.209,4150333.462,63.9246,100.8508,31.4395,71249.404,8.547,71248.918,0.855,81.0698,135198.381,12540.452,16.218,2.2929,1.0586,28.439,105.2,63948.977,34375.458,29573.519,7.671,74.1056,71.523,76.7571,62.295,59.8412,64.7907,18.1622,16.6609,19.5064,8.7323,7.8913,9.3412,3393.454,25.1103,132354.633,4652.158,34.4769,77.9537,88.0987,67.1532,165.2708,195.1987,133.7958,67.4575,81.8744,52.2593,128.12,156.5664,98.4058,0,0
1,900,,,,1,1,World,0,World,2,Medium,2028,8371602.13,8406828.792,4220269.876,4186558.916,64.4679,100.8052,31.6618,70453.936,8.38,70453.323,0.838,82.7145,135455.608,12474.242,16.112,2.2869,1.0571,28.481,105.2,65001.672,34931.629,30070.043,7.732,74.2598,71.6749,76.9152,62.4098,59.9636,64.8986,18.2455,16.7473,19.5883,8.7864,7.9458,9.3975,3338.289,24.654,132654.968,4585.752,33.9216,77.1845,87.3944,66.3109,163.8508,193.6593,132.4765,66.9033,81.1999,51.8228,127.1663,155.3729,97.6819,0,0
1,900,,,,1,1,World,0,World,2,Medium,2029,8442055.453,8476889.391,4254455.626,4222433.766,65.0052,100.7584,31.8775,69668.342,8.219,69667.876,0.822,84.3245,135746.893,12396.8,16.014,2.2808,1.0554,28.523,105.1,66078.551,35490.913,30587.638,7.795,74.4144,71.8302,77.0702,62.5243,60.0873,65.0043,18.3305,16.8369,19.6705,8.8379,7.9976,9.4508,3284.047,24.2025,132988.417,4520.037,33.3687,76.4147,86.6689,65.4907,162.4935,192.1624,131.2456,66.3622,80.5302,51.4087,126.2856,154.2478,97.039,0,0
1,900,,,,1,1,World,0,World,2,Medium,2030,8511723.329,8546141.327,4288200.901,4257940.426,65.5362,100.7107,32.0861,68836.406,8.054,68835.995,0.805,86.1052,136008.957,12297.993,15.914,2.2734,1.0532,28.564,105,67172.551,36057.084,31115.467,7.86,74.5699,71.9861,77.2265,62.6397,60.2113,65.1116,18.416,16.9268,19.7535,8.8869,8.0454,9.5021,3230.061,23.7568,133292.54,4454.756,32.8219,75.6558,85.9531,64.6839,161.1515,190.6842,130.0284,65.8299,79.869,51.0042,125.4215,153.1475,96.4058,0,0
1,900,,,,1,1,World,0,World,2,Medium,2031,8580559.324,8614532.744,4321484.302,4293048.443,66.0607,100.6624,32.2889,67947.322,7.888,67946.841,0.789,87.8514,136253.581,12190.912,15.817,2.2652,1.0504,28.604,105,68306.259,36637.935,31668.324,7.929,74.7213,72.1384,77.3781,62.7525,60.3332,65.216,18.4985,17.0146,19.8326,8.9336,8.092,9.5501,3178.626,23.3371,133577.516,4392.32,32.3028,74.8974,85.2391,63.8767,159.8523,189.2587,128.8451,65.3079,79.2241,50.6037,124.5824,152.0842,95.7862,0,0
1,900,,,,1,1,World,0,World,2,Medium,2032,8648506.165,8682091.984,4354329.857,4327762.126,66.5788,100.6139,32.4865,67172.121,7.737,67171.637,0.774,89.5539,136648.882,12066.715,15.739,2.259,1.0485,28.643,104.9,69476.761,37231.7,32245.061,8.002,74.8706,72.2899,77.5261,62.863,60.4535,65.3174,18.578,17.0999,19.9083,8.9788,8.1372,9.5967,3130.424,22.9185,134010.285,4333.087,31.7849,74.1136,84.4875,63.0575,158.5445,187.812,127.6677,64.8093,78.6011,50.2282,123.7328,151.0049,95.1629,0,0
1,900,,,,1,1,World,0,World,2,Medium,2033,8715677.802,8748798.542,4386738.454,4362060.088,67.0903,100.5658,32.6822,66241.927,7.571,66241.479,0.757,91.565,136911.076,11918.696,15.649,2.2504,1.0455,28.679,104.9,70669.149,37826.97,32842.179,8.078,75.0185,72.4423,77.6705,62.9725,60.5744,65.4159,18.6579,17.1868,19.9833,9.0222,8.1811,9.6408,3081.455,22.5144,134311.007,4272.752,31.2784,73.3292,83.7242,62.2504,157.229,186.3359,126.5064,64.3089,77.9649,49.8627,122.8729,149.9005,94.5454,0,0
1,900,,,,1,1,World,0,World,2,Medium,2034,8781919.281,8814575.171,4418675.878,4395899.293,67.5947,100.5181,32.8784,65312.155,7.409,65311.78,0.741,93.5421,137204.269,11772.409,15.565,2.2424,1.0427,28.712,104.9,71892.114,38437.814,33454.3,8.156,75.1634,72.5898,77.8139,63.0788,60.6904,65.5132,18.7376,17.2727,20.059,9.0639,8.2236,9.6831,3034.076,22.1209,134641.204,4213.639,30.7792,72.5593,82.9898,61.444,155.9262,184.8988,125.3293,63.825,77.3583,49.4987,122.0271,148.8349,93.9155,0,0
1,900,,,,1,1,World,0,World,2,Medium,2035,8847231.061,8879397.401,4450137.504,4429259.896,68.0918,100.4714,33.0734,64333.236,7.245,64332.68,0.725,95.6065,137470.556,11608.386,15.482,2.2343,1.0398,28.743,104.9,73137.32,39048.202,34089.118,8.237,75.3068,72.7386,77.9528,63.1828,60.8062,65.6059,18.8157,17.3587,20.1317,9.1042,8.266,9.723,2985.718,21.7249,134945.644,4153.399,30.2773,71.7853,82.2403,60.6464,154.5707,183.3769,124.1342,63.3762,76.7853,49.1716,121.1363,147.6996,93.2667,0,0
1,900,,,,1,1,World,0,World,2,Medium,2036,8911563.741,8943206.702,4481101.605,4462105.097,68.5811,100.4257,33.2626,63286.213,7.077,63285.922,0.708,97.9021,137671.818,11437.412,15.394,2.226,1.0368,28.77,104.8,74385.605,39656.687,34728.918,8.317,75.4506,72.8871,78.0929,63.2864,60.9211,65.6987,18.8943,17.445,20.2049,9.1446,8.3092,9.7627,2936.308,21.3328,135186.086,4091.596,29.7761,71.007,81.4943,59.837,153.1645,181.8087,122.8836,62.9665,76.2625,48.8727,120.2023,146.5231,92.5729,0,0
1,900,,,,1,1,World,0,World,2,Medium,2037,8974849.663,9006026.37,4511582.712,4494443.657,69.0628,100.3813,33.4474,62353.915,6.923,62353.413,0.692,100.1658,138003.121,11274.563,15.323,2.2208,1.0352,28.796,104.8,75649.206,40270.013,35379.193,8.4,75.5925,73.0342,78.2304,63.3881,61.0337,65.7905,18.9709,17.529,20.2767,9.1843,8.3514,9.8021,2889.803,20.9471,135553.933,4032.358,29.2808,70.2379,80.7471,59.0488,151.7389,180.2096,121.6267,62.5983,75.7911,48.6061,119.2457,145.3255,91.8551,0,0
1,900,,,,1,1,World,0,World,2,Medium,2038,9037203.076,9067889.026,4541605.356,4526283.67,69.5372,100.3385,33.6294,61372.388,6.768,61371.901,0.677,102.3851,138294.359,11112.734,15.251,2.2162,1.0339,28.817,104.8,76921.971,40878.802,36043.169,8.483,75.7331,73.1816,78.365,63.4887,61.1465,65.8793,19.0456,17.6121,20.3454,9.2227,8.3934,9.8392,2844.058,20.5715,135881.453,3973.127,28.791,69.4677,79.9984,58.2608,150.2929,178.5749,120.3658,62.2437,75.3363,48.3513,118.268,144.0921,91.1315,0,0
1,900,,,,1,1,World,0,World,2,Medium,2039,9098574.977,9128661.215,4571109.103,4557552.112,70.0033,100.2975,33.8104,60173.001,6.591,60172.476,0.659,105.1817,138366.561,10953.223,15.157,2.2094,1.0315,28.836,104.8,78193.56,41484.14,36709.42,8.566,75.8711,73.3261,78.4977,63.5879,61.2577,65.9672,19.1189,17.6939,20.4129,9.26,8.4351,9.8748,2796.694,20.2136,135991.852,3912.438,28.3195,68.7136,79.2728,57.4818,148.8977,177.003,119.1429,61.9073,74.9098,48.1051,117.3277,142.9061,90.4354,0,0
1,900,,,,1,1,World,0,World,2,Medium,2040,9158747.453,9188250.492,4600048.51,4588201.982,70.4602,100.2582,33.9915,59006.444,6.422,59006.078,0.642,107.9669,138473.449,10812.487,15.071,2.2046,1.03,28.854,104.8,79467.005,42089.84,37377.165,8.649,76.0074,73.4689,78.6283,63.6855,61.3666,66.0544,19.1891,17.7718,20.478,9.2961,8.4754,9.9094,2750.245,19.8631,136135.564,3852.229,27.8548,67.9673,78.545,56.7221,147.5446,175.4712,117.966,61.6042,74.528,47.8819,116.428,141.771,89.7702,0,0
1,900,,,,1,1,World,0,World,2,Medium,2041,9217753.531,9246673.3,4628433.548,4618239.753,70.9083,100.2207,34.1727,57840.066,6.255,57839.539,0.626,110.7264,138556.575,10685.394,14.984,2.2006,1.029,28.872,104.7,80716.509,42680.245,38036.264,8.729,76.1448,73.613,78.7601,63.7845,61.4773,66.1426,19.2585,17.8494,20.5421,9.3341,8.518,9.9457,2704.356,19.5194,136255.242,3792.199,27.3975,67.2146,77.818,55.9488,146.2049,173.9587,116.7959,61.2745,74.1218,47.6307,115.5406,140.6505,89.115,0,0
1,900,,,,1,1,World,0,World,2,Medium,2042,9275593.07,9303896.851,4656251.546,4647645.304,71.3471,100.1852,34.3568,56608.137,6.085,56607.561,0.608,114.0045,138578.249,10584.582,14.895,2.1968,1.0279,28.883,104.7,81970.112,43270.371,38699.741,8.81,76.2784,73.754,78.8872,63.8806,61.5854,66.2274,19.3246,17.9239,20.6026,9.3751,8.5636,9.9853,2658.762,19.1857,136313.427,3732.643,26.9541,66.4733,77.0967,55.1926,144.9398,172.52,115.7014,60.9148,73.6822,47.3533,114.7187,139.5995,88.5211,0,0
1,900,,,,1,1,World,0,World,2,Medium,2043,9332200.631,9359836.42,4683456.894,4676379.527,71.776,100.1513,34.545,55272.011,5.905,55271.579,0.591,117.2838,138500.159,10498.236,14.797,2.1927,1.0267,28.893,104.7,83228.148,43869.745,39358.403,8.892,76.407,73.8886,79.0114,63.9737,61.6886,66.3118,19.3875,17.9934,20.6619,9.4209,8.6129,10.0309,2615.296,18.8806,136270.187,3674.913,26.5401,65.7584,76.3998,54.4652,143.7012,171.1141,114.6246,60.5491,73.2474,47.06,113.8989,138.5621,87.9146,0,0
1,900,,,,1,1,World,0,World,2,Medium,2044,9387472.21,9414408.423,4710004.555,4704403.868,72.1945,100.1191,34.7372,53872.772,5.723,53872.427,0.572,121.1796,138339.673,10399.914,14.695,2.1882,1.0253,28.908,104.7,84466.901,44455.699,40011.202,8.972,76.5346,74.023,79.1333,64.0666,61.7927,66.3947,19.4508,18.0643,20.7207,9.4685,8.6645,10.0778,2571.306,18.5835,136145.198,3616.642,26.1373,65.0578,75.7176,53.7518,142.4532,169.6836,113.5525,60.1784,72.8064,46.7654,113.059,137.4875,87.304,0,0
1,900,,,,1,1,World,0,World,2,Medium,2045,9441344.637,9467543.575,4735864.218,4731679.356,72.602,100.0884,34.9316,52398.371,5.534,52397.875,0.553,125.3431,138086.249,10307.735,14.585,2.1833,1.0236,28.923,104.7,85687.878,45028.711,40659.167,9.051,76.6612,74.1587,79.2518,64.1595,61.8982,66.4757,19.5139,18.1357,20.7784,9.5144,8.7149,10.1228,2527.306,18.2963,135927.226,3558.269,25.7473,64.3614,75.0257,53.0577,141.2405,168.2705,112.5351,59.785,72.3338,46.4599,112.246,136.4301,86.7306,0,0
1,900,,,,1,1,World,0,World,2,Medium,2046,9493742.512,9519190.804,4761007.015,4758183.788,72.9981,100.0593,35.1262,50897.052,5.347,50896.583,0.535,129.5602,137779.995,10217.916,14.474,2.1783,1.0219,28.941,104.7,86882.943,45599.539,41283.404,9.127,76.7864,74.2898,79.3727,64.2522,62.001,66.5596,19.5782,18.207,20.8387,9.5595,8.7637,10.1677,2484.443,18.0253,135655.361,3500.745,25.3753,63.6853,74.3749,52.362,140.1089,166.989,111.5446,59.3889,71.8786,46.1314,111.5014,135.4848,86.1795,0,0
1,900,,,,1,1,World,0,World,2,Medium,2047,9544639.095,9569297.886,4785399.56,4783898.327,73.3823,100.0314,35.32,49318.157,5.154,49317.583,0.515,134.5917,137411.816,10129.301,14.36,2.173,1.0201,28.96,104.7,88093.659,46178.426,41915.233,9.206,76.9042,74.4146,79.4847,64.3395,62.0993,66.6373,19.6395,18.2759,20.8955,9.6011,8.8088,10.2092,2443.756,17.7765,135320.058,3445.674,25.0319,63.0518,73.7603,51.7161,139.0975,165.8279,110.677,59.0043,71.4321,45.8187,110.8537,134.6423,85.7219,0,0
1,900,,,,1,1,World,0,World,2,Medium,2048,9593956.678,9617774.47,4808993.734,4808780.736,73.754,100.0044,35.5174,47636.076,4.953,47635.584,0.495,,136909.723,10031.404,14.235,2.1661,1.0174,28.98,104.7,89273.647,46744.754,42528.893,9.282,77.0209,74.5393,79.5948,64.4275,62.1981,66.7156,19.7007,18.344,20.9526,9.6453,8.856,10.2538,2403.43,17.5448,134850.714,3390.966,24.7088,62.4385,73.1505,51.1069,138.123,164.6962,109.8568,58.608,70.9679,45.5017,110.2258,133.8227,85.2831,0,0
1,900,,,,1,1,World,0,World,2,Medium,2049,9641592.262,9664516.146,4831728.251,4832787.895,74.1125,99.9781,35.7181,45848.294,4.744,45847.767,0.474,,136276.046,9930.504,14.101,2.1573,1.0139,29,104.7,90427.752,47310.84,43116.912,9.357,77.1366,74.6599,79.7072,64.5151,62.2943,66.7961,19.7613,18.4098,21.0109,9.6914,8.9034,10.302,2361.506,17.3161,134251.259,3334.878,24.3943,61.8458,72.5799,50.4988,137.1855,163.6392,109.0344,58.2118,70.5141,45.1748,109.6262,133.0607,84.843,0,0
1,900,,,,1,1,World,0,World,2,Medium,2050,9687440.029,9709491.761,4853577.388,4855914.372,74.4574,99.9519,35.919,44103.995,4.542,44103.463,0.454,,135687.397,9833.678,13.975,2.1493,1.0107,29.02,104.7,91583.402,47883.893,43699.509,9.433,77.2484,74.7754,79.8171,64.5999,62.3864,66.8753,19.8207,18.4738,21.0687,9.7365,8.9493,10.3496,2322.06,17.1018,133694.355,3280.854,24.0958,61.2684,72.0276,49.9029,136.3309,162.6964,108.2645,57.821,70.0749,44.8441,109.0987,132.4049,84.4419,0,0
1,900,,,,1,1,World,0,World,2,Medium,2051,9731543.492,9752656.916,4874518.172,4878138.744,74.7884,99.9258,36.117,42227.277,4.33,42226.847,0.433,,134944.954,9725.531,13.837,2.1387,1.0063,29.04,104.7,92717.677,48440.617,44277.06,9.507,77.3581,74.8902,79.9232,64.6846,62.4799,66.9524,19.882,18.5412,21.1265,9.7814,8.9956,10.3962,2282.535,16.9001,132984.286,3227.337,23.8178,60.7184,71.5054,49.3315,135.4802,161.7477,107.5102,57.4344,69.6361,44.5221,108.5526,131.7176,84.0374,0,0
1,900,,,,1,1,World,0,World,2,Medium,2052,9773770.339,9794102.043,4894597.314,4899504.729,75.1062,99.8998,36.3117,40664.148,4.152,40663.408,0.415,,134504.577,9634.784,13.733,2.1325,1.0039,29.061,104.6,93840.429,48996.384,44844.045,9.581,77.4687,75.0053,80.0309,64.7688,62.572,67.0302,19.9437,18.6084,21.1853,9.8239,9.0387,10.441,2245.633,16.6863,132573.056,3175.677,23.5254,60.1532,70.9651,48.748,134.5241,160.6877,106.6563,57.0211,69.1706,44.1723,107.9124,130.9344,83.5397,0,0
1,900,,,,1,1,World,0,World,2,Medium,2053,9814433.747,9833861.191,4913827.105,4920034.086,75.4111,99.8738,36.5037,38855.516,3.951,38854.888,0.395,,133807.372,9527.264,13.607,2.1218,0.9994,29.082,104.6,94951.856,49551.823,45400.033,9.656,77.5778,75.1185,80.1375,64.8517,62.6617,67.1079,20.0047,18.6738,21.2447,9.864,9.0779,10.4848,2206.099,16.4737,131908.407,3121.302,23.2341,59.6022,70.4292,48.189,133.5549,159.6122,105.7943,56.6066,68.7024,43.8229,107.2545,130.1395,83.0204,0,0
1,900,,,,1,1,World,0,World,2,Medium,2054,9853288.635,9871900.602,4932190.995,4939709.607,75.7028,99.8478,36.6944,37224.631,3.771,37223.934,0.377,,133263.988,9418.994,13.5,2.113,0.9958,29.102,104.6,96039.357,50087.721,45951.636,9.729,77.6861,75.2315,80.2425,64.935,62.7526,67.1849,20.0669,18.7416,21.3038,9.9035,9.1177,10.5268,2169.712,16.2707,131394.282,3070.393,22.9535,59.0702,69.9175,47.6433,132.5943,158.5537,104.9361,56.1979,68.2419,43.4775,106.5923,129.3452,82.4959,0,0
1,900,,,,1,1,World,0,World,2,Medium,2055,9890512.569,9908304.869,4949734.454,4958570.416,75.982,99.8218,36.8819,35585.044,3.592,35584.6,0.359,,132714.688,9309.997,13.395,2.1034,0.9918,29.121,104.6,97129.644,50629.7,46499.944,9.803,77.7921,75.3412,80.3461,65.016,62.8401,67.2607,20.1277,18.8073,21.3624,9.9385,9.1517,10.5652,2134.584,16.0736,130873.57,3020.341,22.6753,58.536,69.4015,47.0972,131.6252,157.4952,104.0639,55.7884,67.7844,43.1278,105.9199,128.5518,81.9533,0,0
1,900,,,,1,1,World,0,World,2,Medium,2056,9926097.169,9943123.262,4966487.217,4976636.046,76.249,99.7961,37.0572,34052.885,3.425,34052.187,0.342,,132266.791,9202.647,13.303,2.0948,0.9882,29.141,104.6,98213.906,51154.894,47059.012,9.878,77.8947,75.4495,80.4441,65.0947,62.9272,67.3321,20.1858,18.8722,21.4163,9.9702,9.1846,10.5984,2102.185,15.8848,130451.858,2973.736,22.4085,58.026,68.9069,46.5782,130.6756,156.4536,103.2171,55.3935,67.3402,42.7946,105.253,127.7624,81.4208,0,0
1,900,,,,1,1,World,0,World,2,Medium,2057,9960149.356,9976440.15,4982497.874,4993942.277,76.5045,99.7708,37.218,32582.097,3.266,32581.589,0.327,,131830.892,9091.166,13.214,2.0858,0.9845,29.162,104.6,99248.795,51656.935,47591.86,9.948,78.0016,75.5624,80.5461,65.1758,63.0163,67.4063,20.2423,18.9347,21.4692,10.0013,9.2163,10.6314,2067.871,15.6774,130043.906,2924.96,22.1194,57.4836,68.3696,46.0377,129.6651,155.3455,102.3178,54.9872,66.8842,42.4505,104.5473,126.9364,80.8493,0,0
1,900,,,,1,1,World,0,World,2,Medium,2058,9992730.945,10008310.11,4997790.059,5010520.052,76.7489,99.7459,37.3644,31158.918,3.113,31158.331,0.311,,131417.752,8969.535,13.131,2.0766,0.9807,29.184,104.6,100258.834,52153.879,48104.955,10.018,78.1069,75.6721,80.6482,65.2552,63.102,67.4807,20.2967,18.9938,21.5215,10.032,9.2466,10.6648,2033.515,15.4657,129658.845,2876.815,21.8286,56.9334,67.8237,45.4897,128.6624,154.2577,101.4148,54.5974,66.452,42.1159,103.8488,126.1318,80.2719,0,0
1,900,,,,1,1,World,0,World,2,Medium,2059,10023889.28,10038705.86,5012352.828,5026353.033,76.982,99.7215,37.4961,29634.121,2.952,29633.17,0.295,,130875.447,8848.458,13.037,2.0648,0.9756,29.204,104.6,101241.326,52625.312,48616.014,10.085,78.2102,75.7817,80.7458,65.3336,63.1887,67.5513,20.3501,19.0539,21.5705,10.0636,9.2793,10.6975,1999.142,15.2653,129145.004,2828.926,21.5485,56.3824,67.2747,44.9424,127.6697,153.1708,100.5334,54.2273,66.0396,41.8016,103.1491,125.3147,79.7074,0,0
1,900,,,,1,1,World,0,World,2,Medium,2060,10053522.45,10067733.61,5026244.57,5041489.037,77.2046,99.6976,37.6176,28422.712,2.823,28422.321,0.282,,130616.046,8736.032,12.974,2.0571,0.9724,29.226,104.6,102193.334,53084.632,49108.702,10.151,78.3141,75.8916,80.8445,65.4119,63.2744,67.6231,20.4023,19.1122,21.6192,10.0967,9.3134,10.7317,1968.259,15.0642,128910.228,2783.957,21.2622,55.7957,66.6775,44.3722,126.6678,152.081,99.6383,53.8534,65.6283,41.4787,102.4479,124.5099,79.1288,0,0
